"Date","jurisdiction","Daily Case Rate / 100,000","Seven-day Average Case Rate"
2021-06-21,"Tooele County",2.8,7.9
2021-06-21,"TriCounty",10.6,18.2
2021-06-21,"Utah County",8.6,9.7
2021-06-21,"Wasatch County",5.9,5
2021-06-21,"Weber-Morgan",8.1,11.8
2021-06-22,"Bear River",8.6,6.7
2021-06-22,"Central Utah",14.6,7.1
2021-06-22,"Davis County",20.8,11.9
2021-06-22,"Salt Lake County",15,9.1
2021-06-22,"San Juan",6.5,0.9
2021-06-22,"Southeast Utah",24.9,9.6
2021-06-22,"Southwest Utah",11.9,8.5
2021-06-22,"Summit County",23.7,7.8
2021-06-22,"Tooele County",16.6,8.5
2021-06-22,"TriCounty",28.3,14.9
2021-06-22,"Utah County",18.2,10.6
2021-06-22,"Wasatch County",2.9,4.2
2021-06-22,"Weber-Morgan",18,11.4
2021-06-23,"Bear River",8.6,6.7
2021-06-23,"Central Utah",13.4,8.2
2021-06-23,"Davis County",17.2,12.8
2021-06-23,"Salt Lake County",11.4,9.1
2021-06-23,"San Juan",13.1,2.8
2021-06-23,"Southeast Utah",9.9,9.6
2021-06-23,"Southwest Utah",12.3,9
2021-06-23,"Summit County",9.5,9.2
2021-06-23,"Tooele County",9.7,7.7
2021-06-23,"TriCounty",31.8,16.4
2021-06-23,"Utah County",17.3,11.2
2021-06-23,"Wasatch County",5.9,3.8
2021-06-23,"Weber-Morgan",20.9,12.1
2021-06-24,"Bear River",8,6.3
2021-06-24,"Central Utah",13.4,9.6
2021-06-24,"Davis County",12.4,13.1
2021-06-24,"Salt Lake County",8.2,8.9
2021-06-24,"San Juan",19.6,5.6
2021-06-24,"Southeast Utah",7.5,8.2
2021-06-24,"Southwest Utah",8.7,8.7
2021-06-24,"Summit County",9.5,9.8
2021-06-24,"Tooele County",2.8,6.5
2021-06-24,"TriCounty",10.6,16.7
2021-06-24,"Utah County",10.2,11.1
2021-06-24,"Wasatch County",5.9,4.2
2021-06-24,"Weber-Morgan",14.3,12.4
2021-06-25,"Bear River",13.4,7.6
2021-06-25,"Central Utah",19.5,11.3
2021-06-25,"Davis County",14.6,13.5
2021-06-25,"Salt Lake County",7.8,8.8
2021-06-25,"San Juan",6.5,6.5
2021-06-25,"Southeast Utah",12.4,9.6
2021-06-25,"Southwest Utah",9.1,8.7
2021-06-25,"Summit County",7.1,10.2
2021-06-25,"Tooele County",6.9,7.1
2021-06-25,"TriCounty",21.2,17.2
2021-06-25,"Utah County",9.3,11.1
2021-06-25,"Wasatch County",5.9,5
2021-06-25,"Weber-Morgan",20.6,13.8
2021-06-26,"Bear River",12.8,8.3
2021-06-26,"Central Utah",8.5,12
2021-06-26,"Davis County",7.3,12.7
2021-06-26,"Salt Lake County",6.8,8.6
2021-06-26,"San Juan",0,6.5
2021-06-26,"Southeast Utah",2.5,9.2
2021-06-26,"Southwest Utah",10.3,9.1
2021-06-26,"Summit County",7.1,10.8
2021-06-26,"Tooele County",4.2,6.7
2021-06-26,"TriCounty",12.4,17.4
2021-06-26,"Utah County",9.4,11.5
2021-06-26,"Wasatch County",17.6,6.7
2021-06-26,"Weber-Morgan",13.2,14.4
2021-06-27,"Bear River",9.1,9
2021-06-27,"Central Utah",1.2,11.9
2021-06-27,"Davis County",8.2,13
2021-06-27,"Salt Lake County",5.9,9
2021-06-27,"San Juan",6.5,7.5
2021-06-27,"Southeast Utah",9.9,10.3
2021-06-27,"Southwest Utah",12.3,9.9
2021-06-27,"Summit County",4.7,10.2
2021-06-27,"Tooele County",11.1,7.7
2021-06-27,"TriCounty",7.1,17.4
2021-06-27,"Utah County",7.7,11.5
2021-06-27,"Wasatch County",20.5,9.2
2021-06-27,"Weber-Morgan",11,15.2
2021-06-28,"Bear River",8,9.8
2021-06-28,"Central Utah",11,11.7
2021-06-28,"Davis County",11.3,13.1
2021-06-28,"Salt Lake County",10.4,9.3
2021-06-28,"San Juan",0,7.5
2021-06-28,"Southeast Utah",72.1,19.9
2021-06-28,"Southwest Utah",10.3,10.7
2021-06-28,"Summit County",7.1,9.8
2021-06-28,"Tooele County",8.3,8.5
2021-06-28,"TriCounty",26.5,19.7
2021-06-28,"Utah County",11.6,12
2021-06-28,"Wasatch County",5.9,9.2
2021-06-28,"Weber-Morgan",11.8,15.7
2021-06-29,"Bear River",11.8,10.2
2021-06-29,"Central Utah",29.3,13.8
2021-06-29,"Davis County",15.8,12.4
2021-06-29,"Salt Lake County",15.9,9.5
2021-06-29,"San Juan",0,6.5
2021-06-29,"Southeast Utah",17.4,18.8
2021-06-29,"Southwest Utah",22.6,12.2
2021-06-29,"Summit County",7.1,7.5
2021-06-29,"Tooele County",47.1,12.9
2021-06-29,"TriCounty",14.1,17.7
2021-06-29,"Utah County",16.8,11.8
2021-06-29,"Wasatch County",11.7,10.5
2021-06-29,"Weber-Morgan",20.6,16.1
2021-06-30,"Bear River",10.7,10.6
2021-06-30,"Central Utah",18.3,14.5
2021-06-30,"Davis County",14.6,12
2021-06-30,"Salt Lake County",15.1,10
2021-06-30,"San Juan",39.2,10.3
2021-06-30,"Southeast Utah",24.9,21
2021-06-30,"Southwest Utah",16.3,12.8
2021-06-30,"Summit County",2.4,6.4
2021-06-30,"Tooele County",29.1,15.6
2021-06-30,"TriCounty",63.6,22.2
2021-06-30,"Utah County",18.2,11.9
2021-06-30,"Wasatch County",5.9,10.5
2021-06-30,"Weber-Morgan",16.2,15.4
2021-07-01,"Bear River",9.6,10.8
2021-07-01,"Central Utah",17.1,15
2021-07-01,"Davis County",15.5,12.5
2021-07-01,"Salt Lake County",10.5,10.3
2021-07-01,"San Juan",6.5,8.4
2021-07-01,"Southeast Utah",12.4,21.7
2021-07-01,"Southwest Utah",16.3,13.9
2021-07-01,"Summit County",9.5,6.4
2021-07-01,"Tooele County",15.2,17.4
2021-07-01,"TriCounty",14.1,22.7
2021-07-01,"Utah County",16.3,12.8
2021-07-01,"Wasatch County",5.9,10.5
2021-07-01,"Weber-Morgan",17.6,15.8
2021-07-02,"Bear River",8,10
2021-07-02,"Central Utah",19.5,15
2021-07-02,"Davis County",12.7,12.2
2021-07-02,"Salt Lake County",10.4,10.7
2021-07-02,"San Juan",0,7.5
2021-07-02,"Southeast Utah",22.4,23.1
2021-07-02,"Southwest Utah",19.4,15.4
2021-07-02,"Summit County",21.4,8.5
2021-07-02,"Tooele County",12.5,18.2
2021-07-02,"TriCounty",70.6,29.8
2021-07-02,"Utah County",17.6,14
2021-07-02,"Wasatch County",8.8,10.9
2021-07-02,"Weber-Morgan",17.6,15.4
2021-07-03,"Bear River",10.7,9.7
2021-07-03,"Central Utah",14.6,15.9
2021-07-03,"Davis County",8.7,12.4
2021-07-03,"Salt Lake County",8.8,11
2021-07-03,"San Juan",0,7.5
2021-07-03,"Southeast Utah",7.5,23.8
2021-07-03,"Southwest Utah",13.9,15.9
2021-07-03,"Summit County",7.1,8.5
2021-07-03,"Tooele County",18,20.2
2021-07-03,"TriCounty",24.7,31.5
2021-07-03,"Utah County",13,14.5
2021-07-03,"Wasatch County",2.9,8.8
2021-07-03,"Weber-Morgan",10.6,15.1
2021-07-04,"Bear River",3.2,8.9
2021-07-04,"Central Utah",1.2,15.9
2021-07-04,"Davis County",5.9,12.1
2021-07-04,"Salt Lake County",4.9,10.9
2021-07-04,"San Juan",0,6.5
2021-07-04,"Southeast Utah",14.9,24.5
2021-07-04,"Southwest Utah",3.2,14.6
2021-07-04,"Summit County",4.7,8.5
2021-07-04,"Tooele County",5.5,19.4
2021-07-04,"TriCounty",8.8,31.8
2021-07-04,"Utah County",3.5,13.9
2021-07-04,"Wasatch County",8.8,7.1
2021-07-04,"Weber-Morgan",9.2,14.8
2021-07-05,"Bear River",2.1,8
2021-07-05,"Central Utah",12.2,16
2021-07-05,"Davis County",3.4,10.9
2021-07-05,"Salt Lake County",4.7,10
2021-07-05,"San Juan",0,6.5
2021-07-05,"Southeast Utah",14.9,16.3
2021-07-05,"Southwest Utah",8.7,14.3
2021-07-05,"Summit County",2.4,7.8
2021-07-05,"Tooele County",4.2,18.8
2021-07-05,"TriCounty",12.4,29.8
2021-07-05,"Utah County",4.6,12.9
2021-07-05,"Wasatch County",8.8,7.5
2021-07-05,"Weber-Morgan",4.4,13.7
2021-07-06,"Bear River",2.1,6.7
2021-07-06,"Central Utah",9.8,13.2
2021-07-06,"Davis County",11.3,10.3
2021-07-06,"Salt Lake County",12.4,9.6
2021-07-06,"San Juan",26.1,10.3
2021-07-06,"Southeast Utah",39.8,19.5
2021-07-06,"Southwest Utah",8.7,12.4
2021-07-06,"Summit County",9.5,8.1
2021-07-06,"Tooele County",5.5,12.9
2021-07-06,"TriCounty",30,32
2021-07-06,"Utah County",12.3,12.2
2021-07-06,"Wasatch County",0,5.9
2021-07-06,"Weber-Morgan",18.7,13.5
2021-07-07,"Bear River",10.2,6.6
2021-07-07,"Central Utah",20.7,13.6
2021-07-07,"Davis County",23.3,11.5
2021-07-07,"Salt Lake County",19.4,10.2
2021-07-07,"San Juan",13.1,6.5
2021-07-07,"Southeast Utah",14.9,18.1
2021-07-07,"Southwest Utah",25.8,13.7
2021-07-07,"Summit County",21.4,10.8
2021-07-07,"Tooele County",18,11.3
2021-07-07,"TriCounty",75.9,33.8
2021-07-07,"Utah County",20.9,12.6
2021-07-07,"Wasatch County",8.8,6.3
2021-07-07,"Weber-Morgan",18,13.7
2021-07-08,"Bear River",11.2,6.8
2021-07-08,"Central Utah",14.6,13.2
2021-07-08,"Davis County",22.2,12.5
2021-07-08,"Salt Lake County",16.1,11
2021-07-08,"San Juan",19.6,8.4
2021-07-08,"Southeast Utah",32.3,21
2021-07-08,"Southwest Utah",23.4,14.7
2021-07-08,"Summit County",7.1,10.5
2021-07-08,"Tooele County",26.3,12.9
2021-07-08,"TriCounty",31.8,36.3
2021-07-08,"Utah County",26.4,14
2021-07-08,"Wasatch County",17.6,8
2021-07-08,"Weber-Morgan",21.3,14.3
2021-07-09,"Bear River",12.3,7.4
2021-07-09,"Central Utah",19.5,13.2
2021-07-09,"Davis County",13.8,12.7
2021-07-09,"Salt Lake County",14.2,11.5
2021-07-09,"San Juan",13.1,10.3
2021-07-09,"Southeast Utah",2.5,18.1
2021-07-09,"Southwest Utah",17.5,14.5
2021-07-09,"Summit County",2.4,7.8
2021-07-09,"Tooele County",9.7,12.5
2021-07-09,"TriCounty",24.7,29.8
2021-07-09,"Utah County",16.5,13.9
2021-07-09,"Wasatch County",2.9,7.1
2021-07-09,"Weber-Morgan",10.3,13.2
2021-07-10,"Bear River",8,7
2021-07-10,"Central Utah",6.1,12
2021-07-10,"Davis County",15.8,13.7
2021-07-10,"Salt Lake County",16.4,12.6
2021-07-10,"San Juan",6.5,11.2
2021-07-10,"Southeast Utah",2.5,17.4
2021-07-10,"Southwest Utah",15.1,14.6
2021-07-10,"Summit County",14.2,8.8
2021-07-10,"Tooele County",30.4,14.2
2021-07-10,"TriCounty",7.1,27.2
2021-07-10,"Utah County",17.6,14.5
2021-07-10,"Wasatch County",11.7,8.4
2021-07-10,"Weber-Morgan",10.3,13.2
2021-07-11,"Bear River",4.8,7.3
2021-07-11,"Central Utah",2.4,12.2
2021-07-11,"Davis County",9.8,14.2
2021-07-11,"Salt Lake County",9.2,13.2
2021-07-11,"San Juan",13.1,13.1
2021-07-11,"Southeast Utah",5,16
2021-07-11,"Southwest Utah",6,15
2021-07-11,"Summit County",7.1,9.2
2021-07-11,"Tooele County",8.3,14.6
2021-07-11,"TriCounty",14.1,28
2021-07-11,"Utah County",7.1,15
2021-07-11,"Wasatch County",14.7,9.2
2021-07-11,"Weber-Morgan",8.4,13.1
2021-07-12,"Bear River",13.4,8.9
2021-07-12,"Central Utah",12.2,12.2
2021-07-12,"Davis County",15.5,16
2021-07-12,"Salt Lake County",12.5,14.3
2021-07-12,"San Juan",0,13.1
2021-07-12,"Southeast Utah",42.3,19.9
2021-07-12,"Southwest Utah",11.5,15.4
2021-07-12,"Summit County",4.7,9.5
2021-07-12,"Tooele County",13.8,16
2021-07-12,"TriCounty",15.9,28.5
2021-07-12,"Utah County",19.6,17.2
2021-07-12,"Wasatch County",8.8,9.2
2021-07-12,"Weber-Morgan",16.2,14.7
2021-07-13,"Bear River",10.7,10.1
2021-07-13,"Central Utah",17.1,13.2
2021-07-13,"Davis County",17.7,16.9
2021-07-13,"Salt Lake County",19.8,15.4
2021-07-13,"San Juan",0,9.3
2021-07-13,"Southeast Utah",9.9,15.6
2021-07-13,"Southwest Utah",15.9,16.4
2021-07-13,"Summit County",23.7,11.5
2021-07-13,"Tooele County",16.6,17.6
2021-07-13,"TriCounty",31.8,28.8
2021-07-13,"Utah County",19.8,18.3
2021-07-13,"Wasatch County",8.8,10.5
2021-07-13,"Weber-Morgan",21.3,15.1
2021-07-14,"Bear River",11.8,10.3
2021-07-14,"Central Utah",32.9,15
2021-07-14,"Davis County",21.7,16.6
2021-07-14,"Salt Lake County",16,14.9
2021-07-14,"San Juan",0,7.5
2021-07-14,"Southeast Utah",14.9,15.6
2021-07-14,"Southwest Utah",16.7,15.1
2021-07-14,"Summit County",14.2,10.5
2021-07-14,"Tooele County",37.4,20.4
2021-07-14,"TriCounty",26.5,21.7
2021-07-14,"Utah County",32.4,19.9
2021-07-14,"Wasatch County",11.7,10.9
2021-07-14,"Weber-Morgan",26.4,16.3
2021-07-15,"Bear River",15.5,10.9
2021-07-15,"Central Utah",17.1,15.3
2021-07-15,"Davis County",23.6,16.8
2021-07-15,"Salt Lake County",18.4,15.2
2021-07-15,"San Juan",0,4.7
2021-07-15,"Southeast Utah",9.9,12.4
2021-07-15,"Southwest Utah",25.8,15.5
2021-07-15,"Summit County",7.1,10.5
2021-07-15,"Tooele County",15.2,18.8
2021-07-15,"TriCounty",33.6,22
2021-07-15,"Utah County",28.4,20.2
2021-07-15,"Wasatch County",23.5,11.7
2021-07-15,"Weber-Morgan",16.5,15.6
2021-07-16,"Bear River",18.7,11.9
2021-07-16,"Central Utah",18.3,15.2
2021-07-16,"Davis County",17.4,17.4
2021-07-16,"Salt Lake County",17.8,15.7
2021-07-16,"San Juan",0,2.8
2021-07-16,"Southeast Utah",14.9,14.2
2021-07-16,"Southwest Utah",21.4,16
2021-07-16,"Summit County",9.5,11.5
2021-07-16,"Tooele County",16.6,19.8
2021-07-16,"TriCounty",30,22.7
2021-07-16,"Utah County",23.6,21.2
2021-07-16,"Wasatch County",8.8,12.6
2021-07-16,"Weber-Morgan",21.7,17.3
2021-07-17,"Bear River",16.1,13
2021-07-17,"Central Utah",15.9,16.6
2021-07-17,"Davis County",11.3,16.7
2021-07-17,"Salt Lake County",16,15.7
2021-07-17,"San Juan",0,1.9
2021-07-17,"Southeast Utah",7.5,14.9
2021-07-17,"Southwest Utah",14.3,15.9
2021-07-17,"Summit County",11.9,11.2
2021-07-17,"Tooele County",12.5,17.2
2021-07-17,"TriCounty",15.9,24
2021-07-17,"Utah County",19.8,21.5
2021-07-17,"Wasatch County",8.8,12.2
2021-07-17,"Weber-Morgan",19.1,18.5
2021-07-18,"Bear River",11.2,13.9
2021-07-18,"Central Utah",4.9,16.9
2021-07-18,"Davis County",13.5,17.2
2021-07-18,"Salt Lake County",10.9,15.9
2021-07-18,"San Juan",0,0
2021-07-18,"Southeast Utah",0,14.2
2021-07-18,"Southwest Utah",13.1,16.9
2021-07-18,"Summit County",7.1,11.2
2021-07-18,"Tooele County",18,18.6
2021-07-18,"TriCounty",14.1,24
2021-07-18,"Utah County",15.1,22.7
2021-07-18,"Wasatch County",17.6,12.6
2021-07-18,"Weber-Morgan",15.4,19.5
2021-07-19,"Bear River",11.8,13.7
2021-07-19,"Central Utah",26.8,19
2021-07-19,"Davis County",14.9,17.2
2021-07-19,"Salt Lake County",15.7,16.4
2021-07-19,"San Juan",19.6,2.8
2021-07-19,"Southeast Utah",29.8,12.4
2021-07-19,"Southwest Utah",17.5,17.8
2021-07-19,"Summit County",11.9,12.2
2021-07-19,"Tooele County",22.1,19.8
2021-07-19,"TriCounty",17.7,24.2
2021-07-19,"Utah County",21.5,22.9
2021-07-19,"Wasatch County",17.6,13.8
2021-07-19,"Weber-Morgan",18.4,19.8
2021-07-20,"Bear River",26.2,15.9
2021-07-20,"Central Utah",41.5,22.5
2021-07-20,"Davis County",23.9,18
2021-07-20,"Salt Lake County",20.9,16.5
2021-07-20,"San Juan",32.7,7.5
2021-07-20,"Southeast Utah",22.4,14.2
2021-07-20,"Southwest Utah",40.1,21.3
2021-07-20,"Summit County",19,11.5
2021-07-20,"Tooele County",20.8,20.4
2021-07-20,"TriCounty",70.6,29.8
2021-07-20,"Utah County",24.8,23.7
2021-07-20,"Wasatch County",32.3,17.2
2021-07-20,"Weber-Morgan",37.1,22.1
2021-07-21,"Bear River",26.8,18
2021-07-21,"Central Utah",22,20.9
2021-07-21,"Davis County",22.2,18.1
2021-07-21,"Salt Lake County",21,17.3
2021-07-21,"San Juan",39.2,13.1
2021-07-21,"Southeast Utah",32.3,16.7
2021-07-21,"Southwest Utah",26.2,22.6
2021-07-21,"Summit County",9.5,10.8
2021-07-21,"Tooele County",31.8,19.6
2021-07-21,"TriCounty",26.5,29.8
2021-07-21,"Utah County",34.3,23.9
2021-07-21,"Wasatch County",29.3,19.7
2021-07-21,"Weber-Morgan",24.6,21.8
2021-07-22,"Bear River",14.5,17.9
2021-07-22,"Central Utah",20.7,21.4
2021-07-22,"Davis County",23.6,18.1
2021-07-22,"Salt Lake County",21.3,17.7
2021-07-22,"San Juan",0,13.1
2021-07-22,"Southeast Utah",27.3,19.2
2021-07-22,"Southwest Utah",30.2,23.2
2021-07-22,"Summit County",9.5,11.2
2021-07-22,"Tooele County",26.3,21.2
2021-07-22,"TriCounty",35.3,30
2021-07-22,"Utah County",30,24.2
2021-07-22,"Wasatch County",23.5,19.7
2021-07-22,"Weber-Morgan",21.7,22.6
2021-07-23,"Bear River",11.8,16.9
2021-07-23,"Central Utah",29.3,23
2021-07-23,"Davis County",16,17.9
2021-07-23,"Salt Lake County",15.1,17.3
2021-07-23,"San Juan",6.5,14
2021-07-23,"Southeast Utah",22.4,20.2
2021-07-23,"Southwest Utah",29.8,24.4
2021-07-23,"Summit County",9.5,11.2
2021-07-23,"Tooele County",16.6,21.2
2021-07-23,"TriCounty",37.1,31
2021-07-23,"Utah County",27.5,24.7
2021-07-23,"Wasatch County",23.5,21.8
2021-07-23,"Weber-Morgan",29,23.6
2021-07-24,"Bear River",15,16.7
2021-07-24,"Central Utah",4.9,21.4
2021-07-24,"Davis County",11.3,17.9
2021-07-24,"Salt Lake County",14.9,17.1
2021-07-24,"San Juan",6.5,14.9
2021-07-24,"Southeast Utah",7.5,20.2
2021-07-24,"Southwest Utah",15.1,24.5
2021-07-24,"Summit County",4.7,10.2
2021-07-24,"Tooele County",6.9,20.4
2021-07-24,"TriCounty",33.6,33.6
2021-07-24,"Utah County",21.5,25
2021-07-24,"Wasatch County",26.4,24.3
2021-07-24,"Weber-Morgan",16.5,23.2
2021-07-25,"Bear River",9.1,16.4
2021-07-25,"Central Utah",3.7,21.3
2021-07-25,"Davis County",7.3,17
2021-07-25,"Salt Lake County",9.9,17
2021-07-25,"San Juan",6.5,15.9
2021-07-25,"Southeast Utah",5,21
2021-07-25,"Southwest Utah",11.1,24.3
2021-07-25,"Summit County",7.1,10.2
2021-07-25,"Tooele County",5.5,18.6
2021-07-25,"TriCounty",19.4,34.3
2021-07-25,"Utah County",11.8,24.5
2021-07-25,"Wasatch County",17.6,24.3
2021-07-25,"Weber-Morgan",14.3,23.1
2021-07-26,"Bear River",15,16.9
2021-07-26,"Central Utah",14.6,19.5
2021-07-26,"Davis County",18.3,17.5
2021-07-26,"Salt Lake County",18.4,17.4
2021-07-26,"San Juan",6.5,14
2021-07-26,"Southeast Utah",12.4,18.5
2021-07-26,"Southwest Utah",14.7,23.9
2021-07-26,"Summit County",9.5,9.8
2021-07-26,"Tooele County",16.6,17.8
2021-07-26,"TriCounty",33.6,36.6
2021-07-26,"Utah County",22.5,24.6
2021-07-26,"Wasatch County",55.7,29.8
2021-07-26,"Weber-Morgan",19.5,23.2
2021-07-27,"Bear River",21.4,16.2
2021-07-27,"Central Utah",22,16.7
2021-07-27,"Davis County",31.2,18.6
2021-07-27,"Salt Lake County",23.7,17.8
2021-07-27,"San Juan",13.1,11.2
2021-07-27,"Southeast Utah",7.5,16.3
2021-07-27,"Southwest Utah",23.8,21.5
2021-07-27,"Summit County",9.5,8.5
2021-07-27,"Tooele County",16.6,17.2
2021-07-27,"TriCounty",60,35.1
2021-07-27,"Utah County",26.9,24.9
2021-07-27,"Wasatch County",23.5,28.5
2021-07-27,"Weber-Morgan",34.1,22.8
2021-07-28,"Bear River",47.6,19.2
2021-07-28,"Central Utah",19.5,16.4
2021-07-28,"Davis County",34.6,20.3
2021-07-28,"Salt Lake County",30.6,19.1
2021-07-28,"San Juan",13.1,7.5
2021-07-28,"Southeast Utah",29.8,16
2021-07-28,"Southwest Utah",50.8,25.1
2021-07-28,"Summit County",19,9.8
2021-07-28,"Tooele County",38.7,18.2
2021-07-28,"TriCounty",35.3,36.3
2021-07-28,"Utah County",35.2,25.1
2021-07-28,"Wasatch County",35.2,29.3
2021-07-28,"Weber-Morgan",32.3,23.9
2021-07-29,"Bear River",31.6,21.6
2021-07-29,"Central Utah",37.8,18.8
2021-07-29,"Davis County",25.9,20.7
2021-07-29,"Salt Lake County",38.7,21.6
2021-07-29,"San Juan",6.5,8.4
2021-07-29,"Southeast Utah",19.9,14.9
2021-07-29,"Southwest Utah",41.3,26.6
2021-07-29,"Summit County",16.6,10.8
2021-07-29,"Tooele County",31.8,19
2021-07-29,"TriCounty",53,38.9
2021-07-29,"Utah County",44.5,27.1
2021-07-29,"Wasatch County",55.7,33.9
2021-07-29,"Weber-Morgan",37.5,26.2
2021-07-30,"Bear River",30,24.2
2021-07-30,"Central Utah",20.7,17.6
2021-07-30,"Davis County",22.2,21.5
2021-07-30,"Salt Lake County",29,23.6
2021-07-30,"San Juan",13.1,9.3
2021-07-30,"Southeast Utah",2.5,12.1
2021-07-30,"Southwest Utah",31.7,26.9
2021-07-30,"Summit County",19,12.2
2021-07-30,"Tooele County",30.4,21
2021-07-30,"TriCounty",44.2,39.9
2021-07-30,"Utah County",36.3,28.4
2021-07-30,"Wasatch County",38.1,36
2021-07-30,"Weber-Morgan",29,26.2
2021-07-31,"Bear River",15,24.2
2021-07-31,"Central Utah",25.6,20.6
2021-07-31,"Davis County",23.3,23.3
2021-07-31,"Salt Lake County",23,24.7
2021-07-31,"San Juan",6.5,9.3
2021-07-31,"Southeast Utah",5,11.7
2021-07-31,"Southwest Utah",25.8,28.5
2021-07-31,"Summit County",23.7,14.9
2021-07-31,"Tooele County",15.2,22.1
2021-07-31,"TriCounty",54.7,42.9
2021-07-31,"Utah County",25.9,29
2021-07-31,"Wasatch County",32.3,36.9
2021-07-31,"Weber-Morgan",33.4,28.6
2021-08-01,"Bear River",15.5,25.2
2021-08-01,"Central Utah",13.4,22
2021-08-01,"Davis County",11.3,23.8
2021-08-01,"Salt Lake County",14.4,25.4
2021-08-01,"San Juan",0,8.4
2021-08-01,"Southeast Utah",12.4,12.8
2021-08-01,"Southwest Utah",15.9,29.1
2021-08-01,"Summit County",11.9,15.6
2021-08-01,"Tooele County",8.3,22.5
2021-08-01,"TriCounty",14.1,42.1
2021-08-01,"Utah County",20.4,30.2
2021-08-01,"Wasatch County",32.3,39
2021-08-01,"Weber-Morgan",16.9,29
2021-08-02,"Bear River",17.1,25.5
2021-08-02,"Central Utah",20.7,22.8
2021-08-02,"Davis County",26.4,25
2021-08-02,"Salt Lake County",21.2,25.8
2021-08-02,"San Juan",0,7.5
2021-08-02,"Southeast Utah",42.3,17
2021-08-02,"Southwest Utah",24.6,30.6
2021-08-02,"Summit County",16.6,16.6
2021-08-02,"Tooele County",13.8,22.1
2021-08-02,"TriCounty",12.4,39.1
2021-08-02,"Utah County",25.1,30.6
2021-08-02,"Wasatch County",20.5,33.9
2021-08-02,"Weber-Morgan",26.1,29.9
2021-08-03,"Bear River",28.4,26.5
2021-08-03,"Central Utah",14.6,21.8
2021-08-03,"Davis County",39.1,26.1
2021-08-03,"Salt Lake County",32.3,27
2021-08-03,"San Juan",6.5,6.5
2021-08-03,"Southeast Utah",17.4,18.5
2021-08-03,"Southwest Utah",33.3,31.9
2021-08-03,"Summit County",28.5,19.3
2021-08-03,"Tooele County",33.2,24.5
2021-08-03,"TriCounty",12.4,32.3
2021-08-03,"Utah County",33.8,31.6
2021-08-03,"Wasatch County",35.2,35.6
2021-08-03,"Weber-Morgan",37.8,30.4
2021-08-04,"Bear River",39.6,25.3
2021-08-04,"Central Utah",29.3,23.2
2021-08-04,"Davis County",37.7,26.6
2021-08-04,"Salt Lake County",32.1,27.2
2021-08-04,"San Juan",6.5,5.6
2021-08-04,"Southeast Utah",24.9,17.8
2021-08-04,"Southwest Utah",24.6,28.2
2021-08-04,"Summit County",19,19.3
2021-08-04,"Tooele County",45.7,25.5
2021-08-04,"TriCounty",67.1,36.8
2021-08-04,"Utah County",33.3,31.3
2021-08-04,"Wasatch County",49.9,37.7
2021-08-04,"Weber-Morgan",40.4,31.6
2021-08-05,"Bear River",17.7,23.3
2021-08-05,"Central Utah",57.3,26
2021-08-05,"Davis County",27.6,26.8
2021-08-05,"Salt Lake County",24.8,25.2
2021-08-05,"San Juan",13.1,6.5
2021-08-05,"Southeast Utah",12.4,16.7
2021-08-05,"Southwest Utah",35.3,27.3
2021-08-05,"Summit County",11.9,18.6
2021-08-05,"Tooele County",42.9,27.1
2021-08-05,"TriCounty",40.6,35.1
2021-08-05,"Utah County",28.3,29
2021-08-05,"Wasatch County",11.7,31.4
2021-08-05,"Weber-Morgan",31.9,30.8
2021-08-06,"Bear River",33.7,23.9
2021-08-06,"Central Utah",24.4,26.5
2021-08-06,"Davis County",29.5,27.8
2021-08-06,"Salt Lake County",24.3,24.6
2021-08-06,"San Juan",32.7,9.3
2021-08-06,"Southeast Utah",2.5,16.7
2021-08-06,"Southwest Utah",34.1,27.7
2021-08-06,"Summit County",40.3,21.7
2021-08-06,"Tooele County",34.6,27.7
2021-08-06,"TriCounty",42.4,34.8
2021-08-06,"Utah County",36.2,29
2021-08-06,"Wasatch County",44,32.3
2021-08-06,"Weber-Morgan",24.2,30.1
2021-08-07,"Bear River",20.3,24.6
2021-08-07,"Central Utah",29.3,27
2021-08-07,"Davis County",19.1,27.2
2021-08-07,"Salt Lake County",18.4,23.9
2021-08-07,"San Juan",6.5,9.3
2021-08-07,"Southeast Utah",9.9,17.4
2021-08-07,"Southwest Utah",26.2,27.7
2021-08-07,"Summit County",9.5,19.7
2021-08-07,"Tooele County",30.4,29.9
2021-08-07,"TriCounty",15.9,29.3
2021-08-07,"Utah County",23.1,28.6
2021-08-07,"Wasatch County",26.4,31.4
2021-08-07,"Weber-Morgan",18.7,28
2021-08-08,"Bear River",17.7,24.9
2021-08-08,"Central Utah",15.9,27.4
2021-08-08,"Davis County",9.3,27
2021-08-08,"Salt Lake County",10.1,23.3
